is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
0,-48.76625795657914,-53.98700664914333,-69.32967737194753,-57.47002910765931,-69.5651611681634,0,0,0
1,-52.15240375952109,-55.34059677958667,-40.00426483656965,-41.88705947274032,-60.68794730769226,0,0,1
1,-50.252221711655125,-53.08151663748064,-56.15123526037031,-36.74291660775009,-63.6318563869665,0,0,1
0,-52.31021097828288,-57.70938747101791,-61.305977017117,-53.4532989064048,-70.70200408341799,0,0,0
0,-51.73959882652858,-54.730573049042334,-64.09856319319053,-68.11953210100073,-70.96916778448573,0,0,0
1,-50.91933795025383,-53.97823661864091,-39.3149139771726,-37.868111000939884,-59.24807624060588,0,0,1
0,-51.73959882652858,-54.730573049042334,-64.09856319319053,-68.11953210100073,-70.96916778448573,0,0,0
1,-53.13791250815043,-53.13791250815043,-36.46048003908031,-52.140007469123724,-64.07605651987453,0,0,0
0,-52.40463771228187,-55.62902938474048,-110.15086330906553,-48.99776798703595,-85.44989670500152,0,0,0
1,-52.169104691432395,-55.61877752103058,-45.67779754106827,-53.62005038679705,-55.4752362453537,1,1,1
0,-46.95371974087723,-50.71450826839546,-88.73436719738314,-48.428577266455676,-73.57402990009217,0,0,0
0,-47.66720462398693,-50.365529187876255,-73.30900358542665,-66.37229344315709,-69.65990569961492,0,0,0
0,-59.54123948960188,-62.110508402491625,-100.24504844186731,-60.81518016708078,-89.61475402216207,0,0,0
1,-46.22120932038413,-48.642816250542545,-27.254628183457697,-49.16960388155615,-50.93186187262172,0,0,1
0,-47.66720462398693,-50.365529187876255,-73.30900358542665,-66.37229344315709,-69.65990569961492,0,0,0
