is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
0,-78.88671335672642,-82.13445336832781,-75.02088122916021,-93.57990794685325,-101.39297772547448,0,0,0
1,-50.68724437541191,-53.165115541239025,-28.27842845708831,-30.709416880169634,-42.69158858251675,2,2,2
1,-57.61334378027284,-59.51542990652831,-45.67181683025948,-40.06767197929554,-67.84915292655096,0,0,1
0,-78.88671335672642,-82.13445336832781,-75.02088122916021,-93.57990794685325,-101.39297772547448,0,0,0
1,-50.68724437541191,-53.165115541239025,-28.27842845708831,-30.709416880169634,-42.69158858251675,2,2,2
1,-57.61334378027284,-59.51542990652831,-45.67181683025948,-40.06767197929554,-67.84915292655096,0,0,1
0,-80.09655076450916,-82.10774831307613,-62.705406453598194,-72.26084658404481,-98.90817270058862,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-62.703213833451755,0,0,0
1,-48.34936316049685,-50.58169996453721,-44.97941713678019,-48.69759394626443,-58.37745239873118,0,1,0
0,-80.1552626823084,-82.95978050602368,-103.43992681329169,-79.7814189116539,-111.18724072629591,0,0,0
0,-78.49894824864951,-81.75721494268674,-73.62926856635724,-93.25282308294726,-100.58772881855668,0,0,0
1,-50.687244375411915,-53.09149530609564,-28.228244369142363,-30.635796645026236,-42.67653335613298,2,2,2
1,-57.75717686131755,-59.659262987573015,-54.18916003818468,-42.157372353478245,-63.61671716437377,1,1,1
0,-78.49894824864951,-81.75721494268674,-73.62926856635724,-93.25282308294726,-100.58772881855668,0,0,0
1,-50.687244375411915,-53.09149530609564,-28.228244369142363,-30.635796645026236,-42.67653335613298,2,2,2
1,-57.75717686131755,-59.659262987573015,-54.18916003818468,-42.157372353478245,-63.61671716437377,1,1,1
0,-79.70878565643223,-81.73050988743505,-59.705532666071086,-71.9337617201388,-97.62044545625355,0,0,0
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-62.703213833451755,0,0,0
1,-47.95974638379309,-50.293308152881025,-44.97941713678019,-39.879178186590465,-57.98783562202742,0,1,0
0,-81.30954101170185,-84.09237382840993,-101.48381532425924,-80.47851040359546,-108.2889497061799,0,0,1
0,-78.55024147724768,-81.91259665068391,-74.78512614615182,-93.39431930345614,-100.98577932109323,0,0,0
1,-50.386139633978914,-52.92993097807232,-29.475905799679104,-32.19092471850774,-38.51323774192498,2,2,6
1,-57.6384946577316,-59.58768072529441,-45.6707200377478,-40.15638109597044,-67.87397476625621,0,0,1
0,-78.55024147724768,-81.91259665068391,-74.78512614615182,-93.39431930345614,-100.98577932109323,0,0,0
1,-50.386139633978914,-52.92993097807232,-29.475905799679104,-32.19092471850774,-38.51323774192498,2,2,6
1,-57.6384946577316,-59.58768072529441,-45.6707200377478,-40.15638109597044,-67.87397476625621,0,0,1
0,-79.7600788850304,-81.83534360519064,-59.705532666071086,-72.07525794064767,-92.17867724151117,0,0,2
1,-51.766366721119226,-51.766366721119226,-36.456157041108426,-31.20575363473033,-59.23747793065203,0,0,1
1,-48.096605395967856,-50.366272908623465,-30.099207342614893,-35.50304055838083,-53.660631695952596,0,0,1
0,-65.82757052451889,-68.63208834823416,-75.403157194447,-65.96041973053596,-84.98278178005327,0,0,1
0,-78.88671335672643,-82.161197653569,-78.65096498389507,-96.91292672502647,-102.48200285189495,0,0,0
1,-50.942427018581206,-53.406236628457535,-27.246835228487004,-30.7744925552636,-42.63729325710566,2,2,2
