is_gold,cnt_root_lp,sum_root_lp,sum_leaf_lp,sum_bl_lp,cur_score,chunk_pool_match,L_trans,R_trans
1,-52.42494979320639,-56.4108129669205,-38.42803524808416,-52.8928731917995,-60.4876244648319,0,0,1
0,-69.40760201939405,-74.70797265366774,-88.74161727567898,-71.26256657826175,-92.56435129929802,0,0,1
0,-65.62557491461699,-70.51154871783187,-77.80668274493641,-80.67006437649493,-88.96757973809791,0,0,0
1,-47.49503998936504,-50.53470765008433,-39.31700274298979,-45.53433210594903,-55.82440490946225,0,1,0
1,-51.9671732424989,-54.73131587800543,-46.57123372217995,-44.878524748612826,-62.47280745635316,0,1,0
0,-69.67685597566057,-73.3661883057861,-56.84644266343848,-64.3713870000331,-86.73078877469212,0,0,0
0,-65.62557491461699,-70.51154871783187,-77.80668274493641,-78.0214553899563,-88.96757973809791,0,0,0
1,-47.49503998936504,-50.53470765008433,-39.31700274298979,-44.240448548480686,-55.82440490946225,0,1,0
1,-69.18538264039275,-71.65299443231068,-54.194641244023636,-49.530057123491446,-85.44377501359983,0,0,0
0,-65.62557491461699,-70.51154871783187,-77.80668274493641,-80.67006437649493,-88.96757973809791,0,0,0
1,-47.49503998936504,-50.53470765008433,-39.31700274298979,-43.878689315122,-55.82440490946225,0,1,0
1,-69.18538264039275,-71.65299443231068,-54.194641244023636,-49.530057123491446,-85.44377501359983,0,0,0
0,-67.53760790286464,-70.86277533030783,-74.20265282290183,-72.60800303742946,-86.33266784693546,0,0,1
1,-66.5589548877642,-66.5589548877642,-54.88256013820034,-45.02711342411963,-79.55798702642458,0,1,0
1,-49.21848239447153,-52.19328009354681,-37.360793329943824,-43.994632569636636,-56.960984490654944,0,0,1
0,-66.92651628080395,-71.02837089267739,-79.72685854801927,-62.68947432115231,-90.84457384520974,0,0,0
0,-68.66944084546971,-73.9192678010652,-105.2038152779873,-85.62462426807622,-100.2305854288659,0,0,0
0,-51.649311240282415,-56.129890203077586,-85.37179745024189,-61.37514987652997,-77.26085047535499,0,0,0
1,-44.35533346320002,-47.50559153398116,-48.527443135225916,-44.360566789410136,-58.91356640376779,0,0,0
1,-74.43900856469664,-77.34368742839655,-55.78167411441606,-52.51803095273348,-91.17351079902146,0,0,0
0,-68.66944084546971,-73.9192678010652,-105.2038152779873,-85.62462426807622,-100.2305854288659,0,0,0
0,-51.649311240282415,-56.129890203077586,-85.37179745024189,-61.37514987652997,-77.26085047535499,0,0,0
1,-44.35533346320002,-47.50559153398116,-48.527443135225916,-42.97576762654922,-58.91356640376779,0,0,0
